product_id,product_name,category,sub_category,product_key
FUR-CH-10000454,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",Furniture,Chairs,341
TEC-PH-10001795,ClearOne CHATAttach 160 - speaker phone,Technology,Phones,342
FUR-TA-10003268,"Lesro Round Table, Rectangular",Furniture,Tables,343
TEC-AC-10001838,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,Technology,Accessories,344
FUR-BO-10002204,"Bush Classic Bookcase, Pine",Furniture,Bookcases,345
TEC-AC-10004571,"Logitech Router, Programmable",Technology,Accessories,346
FUR-CH-10004095,"SAFCO Executive Leather Armchair, Adjustable",Furniture,Chairs,347
TEC-MA-10000010,Hewlett-Packard Deskjet 3050a All-in-One Color Inkjet Printer,Technology,Machines,348
OFF-KIT-10003683,"KitchenAid Stove, Silver",Office Supplies,Appliances,349
FUR-BO-10000980,"Bush Library with Doors, Traditional",Furniture,Bookcases,350
FUR-BUS-10004644,"Bush Library with Doors, Pine",Furniture,Bookcases,351
TEC-PH-10000730,Samsung Galaxy S4 Active,Technology,Phones,352
OFF-AP-10002321,"Hoover Microwave, Silver",Office Supplies,Appliances,353
TEC-PH-10000896,"Cisco Signal Booster, VoIP",Technology,Phones,354
TEC-MEM-10002202,"Memorex Router, USB",Technology,Accessories,355
FUR-BO-10001356,"Ikea Library with Doors, Mobile",Furniture,Bookcases,356
TEC-SHA-10001231,"Sharp Wireless Fax, Color",Technology,Copiers,357
FUR-HON-10001960,"Hon Wood Table, Rectangular",Furniture,Tables,358
FUR-TA-10002966,"Chromcraft Computer Table, Fully Assembled",Furniture,Tables,359
FUR-BO-10001943,"Safco Library with Doors, Traditional",Furniture,Bookcases,360
TEC-BRO-10004802,"Brother Fax Machine, High-Speed",Technology,Copiers,361
TEC-PH-10001751,"Samsung Smart Phone, Cordless",Technology,Phones,362
TEC-PH-10003713,"Nokia Smart Phone, Cordless",Technology,Phones,363
FUR-BO-10000967,"Ikea Library with Doors, Pine",Furniture,Bookcases,364
OFF-AP-10002317,"Hamilton Beach Refrigerator, Silver",Office Supplies,Appliances,365
TEC-SHA-10000971,"Sharp Fax Machine, Color",Technology,Copiers,366
FUR-CH-10000546,"Harbour Creations Executive Leather Armchair, Adjustable",Furniture,Chairs,367
TEC-STA-10002497,"StarTech Card Printer, White",Technology,Machines,368
TEC-CO-10001895,"Sharp Wireless Fax, Color",Technology,Copiers,369
OFF-AP-10002573,"Hamilton Beach Stove, Black",Office Supplies,Appliances,370
FUR-BO-10001255,"Ikea Library with Doors, Mobile",Furniture,Bookcases,371
FUR-BO-10002990,"Dania Library with Doors, Traditional",Furniture,Bookcases,372
FUR-TA-10004711,"Lesro Conference Table, Adjustable Height",Furniture,Tables,373
OFF-AP-10000584,"Breville Refrigerator, Silver",Office Supplies,Appliances,374
TEC-PH-10000720,"Samsung Audio Dock, Full Size",Technology,Phones,375
OFF-SME-10000538,"Smead File Cart, Single Width",Office Supplies,Storage,376
FUR-BO-10002736,"Sauder Stackable Bookrack, Mobile",Furniture,Bookcases,377
OFF-CUI-10000682,"Cuisinart Stove, Silver",Office Supplies,Appliances,378
TEC-AC-10002244,"Enermax Router, Erganomic",Technology,Accessories,379
TEC-HEW-10003829,"Hewlett Wireless Fax, High-Speed",Technology,Copiers,380
FUR-TA-10003954,Hon 94000 Series Round Tables,Furniture,Tables,381
OFF-AP-10001593,"Cuisinart Microwave, Red",Office Supplies,Appliances,382
OFF-BRE-10001107,"Breville Stove, Red",Office Supplies,Appliances,383
TEC-MA-10002428,Fellowes Powershred HS-440 4-Sheet High Security Shredder,Technology,Machines,384
TEC-CO-10003655,"Hewlett Wireless Fax, High-Speed",Technology,Copiers,385
FUR-CH-10001271,"SAFCO Executive Leather Armchair, Red",Furniture,Chairs,386
TEC-CO-10000447,"Canon Wireless Fax, Color",Technology,Copiers,387
FUR-CH-10001332,"Office Star Executive Leather Armchair, Red",Furniture,Chairs,388
FUR-CH-10002573,"Office Star Executive Leather Armchair, Adjustable",Furniture,Chairs,389
OFF-ST-10000704,"Rogers File Cart, Blue",Office Supplies,Storage,390
TEC-CO-10003354,"Brother Fax Machine, Laser",Technology,Copiers,391
TEC-MA-10002918,"StarTech Card Printer, White",Technology,Machines,392
FUR-CH-10001588,"Hon Executive Leather Armchair, Red",Furniture,Chairs,393
TEC-MA-10001752,"Konica Printer, Durable",Technology,Machines,394
TEC-PH-10004006,"Nokia Audio Dock, Full Size",Technology,Phones,395
FUR-BO-10000035,"Dania Classic Bookcase, Pine",Furniture,Bookcases,396
OFF-AP-10003275,"KitchenAid Microwave, Silver",Office Supplies,Appliances,397
OFF-AP-10003561,"Breville Microwave, Black",Office Supplies,Appliances,398
TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines,399
FUR-TA-10004154,"Lesro Round Table, Adjustable Height",Furniture,Tables,400
TEC-STA-10003330,"StarTech Printer, Red",Technology,Machines,401
TEC-CAN-10000932,"Canon Fax Machine, Color",Technology,Copiers,402
FUR-CH-10000994,"Harbour Creations Rocking Chair, Black",Furniture,Chairs,403
FUR-BO-10003783,"Dania Library with Doors, Pine",Furniture,Bookcases,404
OFF-AP-10001329,"KitchenAid Stove, White",Office Supplies,Appliances,405
TEC-CO-10004563,"HP Copy Machine, Color",Technology,Copiers,406
OFF-HOO-10001783,"Hoover Microwave, Red",Office Supplies,Appliances,407
OFF-AP-10003558,"Hoover Refrigerator, White",Office Supplies,Appliances,408
FUR-BO-10000170,"Safco Library with Doors, Mobile",Furniture,Bookcases,409
FUR-TA-10002101,"Bevis Conference Table, Fully Assembled",Furniture,Tables,410
TEC-PH-10000419,"Apple Smart Phone, Full Size",Technology,Phones,411
FUR-TA-10001494,"Lesro Wood Table, Adjustable Height",Furniture,Tables,412
FUR-BO-10001165,"Bush Library with Doors, Mobile",Furniture,Bookcases,413
FUR-BO-10003697,"Safco Floating Shelf Set, Mobile",Furniture,Bookcases,414
FUR-HON-10003871,"Hon Conference Table, Fully Assembled",Furniture,Tables,415
FUR-BO-10001946,"Sauder 3-Shelf Cabinet, Metal",Furniture,Bookcases,416
TEC-AC-10004849,"SanDisk Router, Programmable",Technology,Accessories,417
OFF-AP-10003621,"KitchenAid Refrigerator, Red",Office Supplies,Appliances,418
OFF-AP-10001106,"Hamilton Beach Stove, White",Office Supplies,Appliances,419
TEC-SAM-10004785,"Samsung Smart Phone, with Caller ID",Technology,Phones,420
OFF-ST-10004267,"Smead File Cart, Single Width",Office Supplies,Storage,421
FUR-TA-10002533,BPI Conference Tables,Furniture,Tables,422
TEC-STA-10003386,"StarTech Inkjet, Wireless",Technology,Machines,423
FUR-BO-10004043,"Dania Classic Bookcase, Metal",Furniture,Bookcases,424
TEC-PH-10001712,"Nokia Smart Phone, Full Size",Technology,Phones,425
FUR-BO-10000259,"Safco Classic Bookcase, Traditional",Furniture,Bookcases,426
TEC-MA-10002927,Canon imageCLASS MF7460 Monochrome Digital Laser Multifunction Copier,Technology,Machines,427
FUR-TA-10004801,"Hon Conference Table, Rectangular",Furniture,Tables,428
FUR-BO-10004771,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,429
TEC-CO-10000971,Hewlett Packard 310 Color Digital Copier,Technology,Copiers,430
FUR-BO-10001370,"Sauder Classic Bookcase, Mobile",Furniture,Bookcases,431
FUR-TA-10003748,Bevis 36 x 72 Conference Tables,Furniture,Tables,432
TEC-CO-10002122,"Hewlett Fax Machine, Digital",Technology,Copiers,433
TEC-MA-10002468,"Panasonic Inkjet, White",Technology,Machines,434
OFF-BRE-10002706,"Breville Microwave, White",Office Supplies,Appliances,435
FUR-BO-10004388,"Ikea Library with Doors, Metal",Furniture,Bookcases,436
OFF-AP-10004201,"Breville Refrigerator, White",Office Supplies,Appliances,437
OFF-AP-10004511,"Cuisinart Refrigerator, Black",Office Supplies,Appliances,438
TEC-CO-10004961,"HP Wireless Fax, Color",Technology,Copiers,439
TEC-CO-10004089,"Canon Copy Machine, Laser",Technology,Copiers,440
OFF-ST-10003716,Tennsco Double-Tier Lockers,Office Supplies,Storage,441
FUR-TA-10000577,Bretford CR4500 Series Slim Rectangular Table,Furniture,Tables,442
FUR-BO-10003559,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,443
OFF-HAM-10004896,"Hamilton Beach Microwave, Red",Office Supplies,Appliances,444
FUR-BO-10004842,"Dania 3-Shelf Cabinet, Pine",Furniture,Bookcases,445
TEC-AC-10003506,"Enermax Router, Erganomic",Technology,Accessories,446
FUR-TA-10003926,"Hon Wood Table, with Bottom Storage",Furniture,Tables,447
FUR-BO-10002300,"Dania Classic Bookcase, Traditional",Furniture,Bookcases,448
FUR-BO-10004472,"Dania Library with Doors, Pine",Furniture,Bookcases,449
TEC-PH-10001066,"Apple Smart Phone, Cordless",Technology,Phones,450
TEC-CO-10000847,"Canon Personal Copier, Laser",Technology,Copiers,451
FUR-TA-10003569,Bretford CR8500 Series Meeting Room Furniture,Furniture,Tables,452
FUR-BO-10002812,"Sauder 3-Shelf Cabinet, Pine",Furniture,Bookcases,453
FUR-SAU-10001776,"Sauder Stackable Bookrack, Pine",Furniture,Bookcases,454
FUR-CHR-10002686,"Chromcraft Computer Table, Adjustable Height",Furniture,Tables,455
TEC-CO-10000660,"Hewlett Copy Machine, Color",Technology,Copiers,456
TEC-CO-10004170,"HP Wireless Fax, High-Speed",Technology,Copiers,457
OFF-ST-10001478,"Tenex File Cart, Single Width",Office Supplies,Storage,458
TEC-PH-10004074,"Samsung Smart Phone, with Caller ID",Technology,Phones,459
OFF-AP-10004031,"Hamilton Beach Microwave, White",Office Supplies,Appliances,460
TEC-MA-10004535,"Konica Printer, White",Technology,Machines,461
TEC-AC-10001566,"Logitech Router, Erganomic",Technology,Accessories,462
TEC-CO-10002174,"HP Copy Machine, Laser",Technology,Copiers,463
TEC-CIS-10001938,"Cisco Audio Dock, VoIP",Technology,Phones,464
TEC-CO-10003901,"HP Copy Machine, Color",Technology,Copiers,465
FUR-TA-10001229,"Chromcraft Computer Table, Rectangular",Furniture,Tables,466
TEC-CO-10002283,"Brother Copy Machine, Color",Technology,Copiers,467
FUR-BO-10000728,"Ikea Classic Bookcase, Mobile",Furniture,Bookcases,468
FUR-BO-10001309,"Ikea Classic Bookcase, Traditional",Furniture,Bookcases,469
FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs,470
FUR-TA-10002958,"Bevis Oval Conference Table, Walnut",Furniture,Tables,471
TEC-PH-10003891,"Cisco Audio Dock, with Caller ID",Technology,Phones,472
FUR-TA-10002786,"Lesro Computer Table, Fully Assembled",Furniture,Tables,473
TEC-PH-10003513,"Nokia Speaker Phone, VoIP",Technology,Phones,474
FUR-CH-10004063,Global Deluxe High-Back Manager's Chair,Furniture,Chairs,475
TEC-AC-10000203,"SanDisk Router, Bluetooth",Technology,Accessories,476
FUR-CH-10003981,Global Commerce Series Low-Back Swivel/Tilt Chairs,Furniture,Chairs,477
FUR-CH-10002250,"Office Star Executive Leather Armchair, Black",Furniture,Chairs,478
OFF-AP-10000487,"Hoover Stove, Silver",Office Supplies,Appliances,479
TEC-PH-10003683,"Motorola Audio Dock, VoIP",Technology,Phones,480
TEC-AC-10003753,"SanDisk Router, Programmable",Technology,Accessories,481
TEC-PH-10000037,"Cisco Signal Booster, Cordless",Technology,Phones,482
TEC-STA-10003447,"StarTech Printer, White",Technology,Machines,483
OFF-SU-10000076,"Acme Trimmer, Easy Grip",Office Supplies,Supplies,484
OFF-AP-10003032,"Hoover Stove, Red",Office Supplies,Appliances,485
TEC-PH-10002962,"Motorola Smart Phone, Full Size",Technology,Phones,486
TEC-PH-10000808,"Samsung Smart Phone, Cordless",Technology,Phones,487
FUR-CH-10002585,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,488
FUR-BO-10004695,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,Furniture,Bookcases,489
TEC-MA-10003557,"Panasonic Inkjet, Durable",Technology,Machines,490
TEC-CO-10001191,"Sharp Wireless Fax, High-Speed",Technology,Copiers,491
OFF-AP-10003795,"Hoover Refrigerator, Red",Office Supplies,Appliances,492
TEC-CO-10001839,"Hewlett Fax and Copier, Laser",Technology,Copiers,493
TEC-MA-10002148,"Epson Printer, Durable",Technology,Machines,494
TEC-CO-10000137,"Canon Wireless Fax, Color",Technology,Copiers,495
OFF-SU-10000151,High Speed Automatic Electric Letter Opener,Office Supplies,Supplies,496
TEC-PH-10004910,"Samsung Signal Booster, Full Size",Technology,Phones,497
OFF-ST-10000288,"Fellowes Lockers, Industrial",Office Supplies,Storage,498
FUR-BO-10004844,"Sauder Corner Shelving, Mobile",Furniture,Bookcases,499
FUR-BO-10001822,"Dania Library with Doors, Metal",Furniture,Bookcases,500
TEC-AC-10003265,"Belkin Router, Bluetooth",Technology,Accessories,501
FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,502
FUR-CH-10000885,"Hon Executive Leather Armchair, Adjustable",Furniture,Chairs,503
FUR-BAR-10000946,"Barricks Computer Table, with Bottom Storage",Furniture,Tables,504
OFF-AP-10000663,"Hoover Stove, Red",Office Supplies,Appliances,505
FUR-TA-10004383,"Bevis Coffee Table, Adjustable Height",Furniture,Tables,506
FUR-BO-10002462,"Ikea Classic Bookcase, Pine",Furniture,Bookcases,507
TEC-PH-10000780,"Cisco Smart Phone, with Caller ID",Technology,Phones,508
TEC-MA-10001009,"Panasonic Inkjet, Red",Technology,Machines,509
TEC-MA-10004655,"Konica Receipt Printer, White",Technology,Machines,510
OFF-HAM-10003368,"Hamilton Beach Blender, Black",Office Supplies,Appliances,511
FUR-TA-10002467,"Lesro Conference Table, Adjustable Height",Furniture,Tables,512
FUR-CH-10004774,"Novimex Executive Leather Armchair, Red",Furniture,Chairs,513
TEC-PH-10002549,Polycom SoundPoint IP 450 VoIP phone,Technology,Phones,514
TEC-PH-10003794,"Nokia Smart Phone, Full Size",Technology,Phones,515
TEC-BEL-10003985,"Belkin Router, USB",Technology,Accessories,516
FUR-TA-10003641,"Barricks Wood Table, with Bottom Storage",Furniture,Tables,517
TEC-PH-10000160,"Motorola Smart Phone, with Caller ID",Technology,Phones,518
FUR-TA-10002951,"Barricks Round Table, Adjustable Height",Furniture,Tables,519
FUR-BUS-10004820,"Bush Classic Bookcase, Mobile",Furniture,Bookcases,520
FUR-TA-10004745,"Chromcraft Conference Table, Rectangular",Furniture,Tables,521
FUR-HAR-10004086,"Harbour Creations Steel Folding Chair, Black",Furniture,Chairs,522
OFF-AP-10003287,"KitchenAid Stove, Silver",Office Supplies,Appliances,523
FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs,524
TEC-CO-10001678,"Brother Fax Machine, Digital",Technology,Copiers,525
FUR-BUS-10002040,"Bush Library with Doors, Mobile",Furniture,Bookcases,526
TEC-CO-10003346,"Brother Wireless Fax, Digital",Technology,Copiers,527
FUR-CHR-10002165,"Chromcraft Wood Table, Adjustable Height",Furniture,Tables,528
FUR-TA-10001095,Chromcraft Round Conference Tables,Furniture,Tables,529
TEC-MA-10003223,"StarTech Inkjet, Durable",Technology,Machines,530
TEC-PH-10000486,Plantronics HL10 Handset Lifter,Technology,Phones,531
OFF-AP-10003217,Eureka Sanitaire  Commercial Upright,Office Supplies,Appliances,532
TEC-PH-10003492,"Cisco Audio Dock, Full Size",Technology,Phones,533
TEC-EPS-10004558,"Epson Inkjet, Durable",Technology,Machines,534
TEC-PH-10004977,GE 30524EE4,Technology,Phones,535
FUR-CH-10002980,"Hon Executive Leather Armchair, Red",Furniture,Chairs,536
TEC-MA-10003356,Panasonic KX MC6040 Color Laser Multifunction Printer,Technology,Machines,537
TEC-CO-10003262,"HP Wireless Fax, Laser",Technology,Copiers,538
FUR-TA-10001889,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,539
FUR-BO-10003126,"Dania Library with Doors, Traditional",Furniture,Bookcases,540
TEC-MOT-10002560,"Motorola Signal Booster, Full Size",Technology,Phones,541
FUR-BO-10003873,"Safco Library with Doors, Mobile",Furniture,Bookcases,542
OFF-BRE-10004436,"Breville Stove, Black",Office Supplies,Appliances,543
TEC-PH-10000214,"Apple Speaker Phone, VoIP",Technology,Phones,544
OFF-AP-10004168,"Cuisinart Stove, White",Office Supplies,Appliances,545
TEC-CO-10001222,"Sharp Fax Machine, Laser",Technology,Copiers,546
TEC-CO-10000972,"Sharp Fax and Copier, Digital",Technology,Copiers,547
TEC-OKI-10002750,"Okidata Inkjet, Wireless",Technology,Machines,548
FUR-TA-10002497,"Chromcraft Computer Table, Adjustable Height",Furniture,Tables,549
TEC-PAN-10000577,"Panasonic Inkjet, White",Technology,Machines,550
TEC-CO-10004027,"Sharp Fax Machine, Color",Technology,Copiers,551
FUR-BO-10001392,"Sauder Classic Bookcase, Traditional",Furniture,Bookcases,552
TEC-PH-10002935,"Samsung Smart Phone, VoIP",Technology,Phones,553
TEC-CO-10000051,"Sharp Wireless Fax, Color",Technology,Copiers,554
TEC-CO-10001008,"Canon Fax and Copier, Laser",Technology,Copiers,555
FUR-SAF-10002112,"SAFCO Executive Leather Armchair, Set of Two",Furniture,Chairs,556
FUR-CH-10004910,"Office Star Executive Leather Armchair, Red",Furniture,Chairs,557
FUR-BO-10003734,"Dania Classic Bookcase, Metal",Furniture,Bookcases,558
OFF-AP-10004186,"Breville Refrigerator, Black",Office Supplies,Appliances,559
OFF-AP-10001018,"Cuisinart Refrigerator, White",Office Supplies,Appliances,560
OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,Office Supplies,Appliances,561
TEC-CO-10001375,"Brother Copy Machine, Color",Technology,Copiers,562
TEC-PH-10002320,"Samsung Speaker Phone, Full Size",Technology,Phones,563
FUR-BO-10003738,"Dania Library with Doors, Mobile",Furniture,Bookcases,564
TEC-CO-10001342,"HP Wireless Fax, Digital",Technology,Copiers,565
FUR-TA-10002650,"Hon Wood Table, with Bottom Storage",Furniture,Tables,566
TEC-PH-10002652,"Cisco Smart Phone, Cordless",Technology,Phones,567
FUR-HAR-10004593,"Harbour Creations Executive Leather Armchair, Black",Furniture,Chairs,568
TEC-AC-10004938,"Memorex Router, Bluetooth",Technology,Accessories,569
TEC-KON-10002052,"Konica Inkjet, Wireless",Technology,Machines,570
OFF-AP-10000213,"Cuisinart Refrigerator, Black",Office Supplies,Appliances,571
TEC-MA-10004446,"StarTech Printer, Wireless",Technology,Machines,572
OFF-ROG-10002294,"Rogers File Cart, Single Width",Office Supplies,Storage,573
OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,Office Supplies,Storage,574
FUR-TA-10002093,"Chromcraft Wood Table, Adjustable Height",Furniture,Tables,575
FUR-TA-10002411,"Hon Round Table, with Bottom Storage",Furniture,Tables,576
TEC-CO-10000771,"Canon Wireless Fax, Laser",Technology,Copiers,577
FUR-BUS-10001781,"Bush Library with Doors, Metal",Furniture,Bookcases,578
TEC-PH-10003560,"Cisco Audio Dock, Cordless",Technology,Phones,579
FUR-TA-10000927,"Bevis Conference Table, Fully Assembled",Furniture,Tables,580
TEC-MA-10000433,"Epson Inkjet, Durable",Technology,Machines,581
FUR-BAR-10002449,"Barricks Training Table, Adjustable Height",Furniture,Tables,582
TEC-PH-10002867,"Cisco Smart Phone, with Caller ID",Technology,Phones,583
FUR-TA-10004524,"Bevis Round Table, with Bottom Storage",Furniture,Tables,584
TEC-PH-10004539,Wireless Extenders zBoost YX545 SOHO Signal Booster,Technology,Phones,585
TEC-PH-10003870,"Samsung Signal Booster, VoIP",Technology,Phones,586
FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables,587
FUR-SAU-10004221,"Sauder Corner Shelving, Mobile",Furniture,Bookcases,588
FUR-SAF-10003469,"Safco Classic Bookcase, Traditional",Furniture,Bookcases,589
