sales_key,order_id,order_date_key,ship_date_key,customer_key,product_key,geography_key,ship_mode_key,sales,quantity,discount,profit
325,ID-2014-58271,20141113,20141115,14,45,86,2,1725.75,5,0.25,-483.3
326,ID-2013-57949,20130613,20130613,83,267,144,1,1479.3138,6,0.07,-63.6462
327,US-2012-128587,20121224,20121230,271,268,251,4,4899.93,7,0.0,2302.9671
328,IN-2014-68750,20140922,20140925,272,269,252,2,1282.23,9,0.0,12.69
329,AO-2011-1670,20110108,20110113,273,270,253,4,2478.6,6,0.0,49.5
330,CA-2013-118689,20131003,20131010,274,116,254,4,17499.95,5,0.0,8399.976
331,IN-2013-42535,20130730,20130730,275,271,255,1,959.76,3,0.0,460.62
332,CA-2012-124891,20120731,20120731,1,272,1,1,1090.782,7,0.4,-290.8752
333,IN-2014-27947,20140430,20140504,276,273,256,4,4135.641,10,0.17,847.041
334,MX-2011-158204,20110928,20110930,277,274,257,2,2325.28,8,0.0,511.52
335,IN-2014-56206,20140624,20140628,278,275,6,4,5486.67,14,0.1,2316.51
336,IT-2011-3316894,20110406,20110408,279,276,258,3,1523.664,8,0.1,-50.976
337,IT-2014-2819680,20140807,20140809,280,70,259,2,1625.2425,3,0.15,-76.5675
338,US-2013-138408,20131119,20131122,281,277,260,2,1319.96,4,0.0,527.984
339,ES-2014-2179863,20140214,20140216,8,278,261,3,734.94,4,0.1,130.62
340,US-2014-110576,20141129,20141203,256,279,114,4,2065.32,12,0.4,-619.596
341,RO-2012-8470,20120817,20120819,282,280,262,2,1391.52,8,0.0,69.36
342,CA-2012-111514,20120831,20120902,283,281,174,3,1552.831,7,0.15,200.9546
343,MX-2012-157987,20120807,20120808,193,282,263,3,2461.06,7,0.0,566.02
344,US-2014-105935,20140127,20140201,284,56,264,4,2939.93,7,0.0,764.3818
345,CA-2011-139892,20110908,20110912,285,141,265,4,8159.952,8,0.4,-1359.992
346,IN-2012-45825,20120809,20120811,286,283,180,3,1226.19,7,0.0,612.99
347,ID-2013-58642,20130221,20130222,206,284,93,3,1809.255,5,0.3,-258.495
348,ID-2012-65411,20120718,20120719,251,285,266,3,1863.0,8,0.1,393.24
349,CA-2011-144624,20111119,20111123,287,28,267,4,4548.81,7,0.0,1228.1787
350,ES-2014-4032097,20140409,20140412,288,176,268,3,1244.187,7,0.1,-13.923
351,ES-2012-4108483,20120618,20120620,289,286,269,2,2364.102,4,0.35,-218.298
352,ES-2013-5810502,20131231,20140102,140,130,270,3,1946.313,6,0.15,114.453
353,CA-2014-138149,20140630,20140701,290,287,163,3,895.92,5,0.2,302.373
354,IT-2012-3796476,20120116,20120118,291,288,271,3,2283.714,9,0.1,-0.216
355,CG-2012-8310,20120612,20120614,72,289,272,3,2549.76,4,0.0,1172.88
356,IN-2014-39735,20140317,20140322,292,290,6,2,3299.562,14,0.1,366.282
357,ES-2012-4272278,20121113,20121117,293,291,273,4,2489.4,9,0.0,273.78
358,CA-2013-107104,20131127,20131201,294,292,105,4,3406.664,8,0.15,160.3136
359,CA-2012-156104,20121206,20121208,295,241,274,2,999.98,2,0.0,449.991
360,ES-2014-4856325,20140516,20140519,102,293,275,3,1189.242,9,0.1,250.992
361,CA-2014-145219,20141225,20141226,296,49,163,3,2879.952,6,0.2,1007.9832
362,MX-2014-120026,20141222,20141224,91,14,26,3,1269.6,4,0.0,355.44
363,ID-2013-12295,20130914,20130914,297,294,276,1,3499.155,11,0.5,-3009.435
364,ID-2013-10636,20130107,20130113,298,295,6,4,2993.025,5,0.3,726.825
365,ES-2014-5554891,20140627,20140627,248,262,277,1,815.949,3,0.15,287.919
366,ES-2012-5464624,20120713,20120716,299,296,278,2,1245.0,4,0.0,161.76
367,IN-2014-59426,20140211,20140211,300,297,279,1,1027.728,8,0.1,182.688
368,IN-2014-59202,20140529,20140605,113,298,109,4,1703.025,5,0.1,737.925
369,IN-2014-44257,20140416,20140418,301,299,144,2,1803.0837,11,0.17,-130.3863
370,ES-2014-3860822,20141127,20141129,302,300,280,3,676.485,5,0.1,195.285
371,IN-2011-23530,20111109,20111111,303,301,281,3,969.36,7,0.0,348.81
372,ES-2014-5991471,20140918,20140918,304,157,282,1,1637.01,5,0.1,90.81
373,MX-2014-127656,20140224,20140227,305,227,283,3,1655.96144,7,0.002,13.20144
374,MX-2013-154886,20130903,20130905,306,302,284,3,976.96,4,0.2,232.0
375,IN-2013-36963,20131223,20131225,43,303,285,3,731.34,2,0.0,175.5
376,GH-2014-6410,20140617,20140619,307,304,286,3,1239.0,4,0.0,0.0
377,ID-2014-41597,20140315,20140317,308,196,220,2,1680.606,5,0.27,368.256
378,IN-2014-47449,20140712,20140713,298,136,54,3,2190.75,5,0.0,65.7
379,ES-2014-4622860,20140609,20140612,309,305,70,3,935.172,4,0.1,114.252
380,ES-2014-2538638,20141015,20141017,310,306,213,2,1026.96,8,0.0,441.36
381,IN-2014-32084,20140806,20140809,288,221,287,2,2550.0,4,0.0,280.44
382,ES-2012-3954494,20121207,20121207,311,235,288,1,1224.714,4,0.15,-129.726
383,ID-2012-79551,20121225,20121228,312,307,119,2,2667.537,5,0.17,-417.813
384,ES-2013-2757712,20130516,20130520,107,153,106,2,2605.92,4,0.0,1042.32
385,IR-2013-1770,20130617,20130618,313,308,289,3,2962.68,14,0.0,207.06
386,IN-2014-13597,20141103,20141107,314,309,290,4,2664.0,5,0.0,905.7
387,ES-2012-5967582,20120528,20120531,315,310,291,3,1513.56,4,0.0,741.6
388,ES-2013-1215823,20130817,20130820,316,226,292,2,1233.63,3,0.0,234.36
389,UP-2011-5440,20110603,20110605,317,311,65,3,855.15,1,0.0,384.81
390,IT-2011-1646767,20110714,20110715,318,312,70,3,956.34,4,0.1,-95.7
391,CA-2011-122931,20110929,20111003,319,252,79,4,1801.632,6,0.2,-337.806
392,ES-2011-3805636,20111017,20111024,44,313,258,4,1838.52,5,0.2,160.77
393,IN-2011-40155,20111114,20111120,320,39,293,4,4498.83,7,0.0,674.73
394,ES-2014-5084020,20140714,20140718,120,153,294,2,1824.144,8,0.65,-1303.056
395,MX-2014-108532,20140603,20140605,321,314,207,3,2344.0,8,0.0,46.88
396,IN-2014-74847,20141215,20141217,101,315,295,2,2043.72,14,0.0,756.0
397,MZ-2014-140,20140628,20140628,247,316,51,1,856.8,14,0.0,265.44
398,US-2014-154487,20141220,20141224,312,317,296,4,2509.36,7,0.0,426.58
399,IN-2012-72964,20120206,20120209,322,318,297,3,819.936,2,0.1,191.316
400,MX-2011-146584,20110121,20110127,232,319,207,4,2797.248,6,0.2,-0.072
401,MX-2012-144848,20120803,20120805,323,320,298,3,1455.08,11,0.0,261.8
402,ID-2014-27163,20141027,20141031,324,321,299,2,2189.0898,6,0.07,541.3698
403,IN-2012-26274,20120227,20120304,325,322,300,4,5451.3,6,0.0,327.06
404,IR-2012-660,20120611,20120612,326,51,301,3,1291.08,2,0.0,296.94
405,IN-2011-44901,20110223,20110226,327,52,302,3,1526.52,4,0.0,732.72
406,CA-2014-152975,20140915,20140917,328,323,131,3,1079.85,3,0.0,323.955
407,MX-2013-123463,20130720,20130727,329,324,303,4,1869.72,6,0.0,205.56
408,MX-2013-165064,20130329,20130401,330,325,137,2,1815.24,7,0.0,471.94
409,IN-2014-48261,20141023,20141025,231,271,304,3,959.76,3,0.0,460.62
410,MX-2014-126711,20140624,20140626,331,326,214,2,3045.84,7,0.0,1035.58
411,MX-2013-141474,20131030,20131105,332,239,207,4,2125.0,5,0.0,297.5
412,CM-2012-6440,20121213,20121215,250,327,230,3,976.08,4,0.0,292.8
413,IN-2013-20177,20130504,20130506,333,328,305,3,1266.36,4,0.0,265.92
414,CA-2014-141733,20140508,20140512,97,329,306,4,1458.65,5,0.0,423.0085
415,ZA-2011-8980,20110908,20110910,334,330,307,2,2134.44,4,0.0,682.92
416,ES-2012-2183106,20120422,20120426,335,331,4,4,4748.436,14,0.1,844.116
417,SF-2013-9730,20131030,20131104,336,332,190,2,1867.5,6,0.0,242.64
418,IN-2011-74490,20110416,20110417,115,333,308,3,1001.7,6,0.0,250.38
419,CA-2012-102281,20121012,20121014,337,334,131,3,899.136,4,0.2,112.392
420,CA-2014-120138,20140526,20140526,338,335,37,1,663.92,5,0.2,207.475
421,IN-2014-10979,20141031,20141104,339,336,309,4,4306.32,8,0.0,1722.48
422,IN-2013-72740,20130412,20130414,174,337,310,3,899.55,3,0.0,323.82
423,IN-2013-15277,20131111,20131111,340,338,311,1,763.92,4,0.0,381.96
424,IT-2012-2619984,20121013,20121017,195,339,312,4,2544.24,4,0.0,1093.92
425,ID-2012-81056,20121013,20121016,341,340,313,2,1136.664,4,0.4,-189.456
426,IN-2014-27303,20140130,20140203,342,45,148,4,2301.0,5,0.0,91.95
427,CG-2012-6760,20121012,20121016,343,243,314,2,3908.88,6,0.0,1563.48
428,CA-2013-114489,20131206,20131210,344,341,315,4,1951.84,8,0.0,585.552
429,CA-2014-160885,20141203,20141207,345,342,316,4,2479.96,4,0.0,743.988
430,ID-2013-69345,20130919,20130923,346,180,317,4,2249.16,4,0.0,224.88
431,MX-2012-122756,20121231,20130105,347,216,318,4,2528.26,7,0.0,176.96
432,ES-2014-4107155,20141229,20141231,209,343,319,2,1461.135,5,0.35,202.185
433,MX-2013-147844,20131115,20131119,348,326,320,4,3045.84,7,0.0,1035.58
434,CA-2011-116246,20110912,20110917,349,32,131,2,3785.292,6,0.1,420.588
435,CA-2014-143686,20140515,20140515,350,344,321,1,1399.93,7,0.0,601.9699
436,ID-2014-27765,20140908,20140911,351,345,86,3,2152.956,8,0.35,198.636
437,ES-2013-5135305,20130617,20130619,301,346,322,3,1244.1,5,0.0,447.75
438,MX-2011-131478,20111208,20111208,352,347,323,1,2226.816,9,0.2,500.976
439,IN-2014-57837,20140919,20140921,353,121,71,2,1586.412,4,0.1,17.532
440,CA-2013-133711,20131127,20131130,354,348,324,3,3040.0,8,0.0,1459.2
441,IZ-2014-7800,20140210,20140214,355,349,325,4,3425.4,6,0.0,1233.0
442,ES-2014-1107818,20140208,20140211,356,18,258,3,1136.94,2,0.0,568.44
443,ID-2013-60896,20130805,20130807,344,350,145,3,677.6352,2,0.07,211.2552
444,IR-2014-890,20140415,20140418,357,351,326,3,731.34,2,0.0,80.4
445,CA-2011-163223,20110321,20110325,358,352,327,4,3499.93,7,0.0,909.9818
446,IN-2014-16887,20140505,20140507,359,228,328,2,1272.72,4,0.0,534.48
447,ES-2013-1525878,20131104,20131106,360,353,329,2,1856.34,6,0.0,909.54
448,ES-2014-3691479,20140610,20140612,56,164,330,3,2295.0,4,0.1,459.0
449,ES-2012-3533091,20120831,20120902,361,167,331,2,1622.1825,3,0.15,324.3825
450,IN-2013-72390,20130620,20130622,362,354,130,2,1063.44,7,0.0,361.41
451,HU-2014-960,20140823,20140828,363,355,332,4,3449.88,14,0.0,275.94
452,US-2012-110436,20120528,20120529,364,356,228,3,585.456,3,0.2,-0.024
453,LI-2014-5380,20140519,20140521,365,357,333,2,1429.44,4,0.0,471.6
454,SF-2013-8920,20130429,20130430,366,358,169,3,1057.8,2,0.0,158.64
455,IN-2013-36963,20131223,20131225,43,350,285,3,1092.96,3,0.0,393.39
456,MX-2014-117051,20141012,20141015,367,359,334,3,1483.0,5,0.0,741.5
457,MX-2014-133830,20140415,20140417,368,317,335,3,1792.4,5,0.0,304.7
458,ES-2014-3540255,20141128,20141203,369,360,336,4,2455.677,7,0.1,-191.163
459,GG-2012-8530,20120511,20120513,370,361,337,2,1900.44,6,0.0,417.96
460,IN-2013-60546,20130618,20130624,371,362,119,4,3712.59,7,0.17,849.87
461,IN-2012-44278,20120504,20120506,89,82,338,2,2372.22,9,0.0,0.0
462,IN-2011-35178,20111111,20111115,372,363,339,4,5725.35,9,0.0,1602.99
463,ES-2014-2421154,20141224,20141224,373,364,340,1,2553.18,7,0.0,842.52
464,MX-2014-123512,20140515,20140519,374,365,341,4,2003.52,6,0.0,861.48
465,PL-2014-9210,20141209,20141212,375,366,342,3,1188.36,4,0.0,95.04
466,IN-2011-43375,20111207,20111211,376,3,34,4,2875.095,5,0.1,511.095
467,IT-2013-4559122,20130910,20130915,83,367,343,2,2380.5,5,0.0,952.2
468,AL-2011-7440,20110303,20110305,377,368,344,2,1619.1,10,0.0,258.9
469,ID-2012-39903,20120102,20120106,378,150,144,4,2821.7178,6,0.17,339.8778
470,ID-2012-48639,20121030,20121103,379,369,81,4,2991.1032,9,0.07,-128.7468
471,IN-2013-42864,20131119,20131119,117,370,119,1,1798.6764,4,0.17,86.6364
472,RS-2013-7430,20130815,20130817,380,35,345,2,2544.84,4,0.0,712.44
473,IN-2013-41975,20130608,20130608,372,152,346,1,951.72,2,0.0,228.36
474,IN-2014-78725,20141002,20141006,93,122,57,4,2575.92,4,0.0,978.84
475,ES-2014-4089082,20140227,20140303,381,138,43,4,1699.83,3,0.0,84.96
476,IN-2013-11938,20131031,20131104,382,371,71,4,2634.552,8,0.1,116.952
477,IN-2013-34170,20131218,20131225,383,372,347,4,3707.352,11,0.07,1554.432
478,IN-2014-53427,20140509,20140515,360,373,348,4,4298.85,5,0.0,300.9
479,IN-2014-41786,20140704,20140708,312,224,349,4,3417.48,6,0.0,854.28
480,ES-2012-1691714,20120517,20120521,30,374,258,4,2080.32,4,0.0,561.6
481,IN-2011-51740,20110803,20110806,103,375,300,2,840.6,5,0.0,319.35
482,CA-2013-107783,20130729,20130730,384,111,350,3,1369.764,6,0.7,-913.176
483,CD-2013-4900,20130214,20130216,385,376,351,2,1288.8,10,0.0,90.0
484,IN-2012-63787,20120523,20120523,386,377,352,1,660.69,5,0.1,44.04
485,MW-2014-7130,20140804,20140809,387,378,353,2,3234.24,6,0.0,970.2
486,MX-2013-147690,20131113,20131118,7,238,354,4,2171.3,5,0.0,390.8
487,IN-2014-34317,20140212,20140214,83,379,3,2,2074.734,9,0.1,276.534
488,MX-2014-127005,20141111,20141114,388,158,355,3,849.8,2,0.0,195.44
489,IN-2013-26519,20130330,20130401,175,41,6,3,1177.173,3,0.1,353.133
490,CA-2013-1260,20130824,20130826,69,380,356,2,2270.34,6,0.0,1112.4
491,CA-2014-123967,20141102,20141104,389,381,357,2,2665.62,9,0.0,239.9058
492,IN-2013-57914,20130819,20130821,390,189,276,2,2863.08,9,0.5,-458.19
493,ES-2014-2598901,20140529,20140531,391,382,358,2,1253.07,5,0.1,236.67
494,IR-2012-1470,20120822,20120829,392,383,359,4,3369.24,6,0.0,606.42
495,WA-2014-7260,20140705,20140705,393,327,360,1,1464.12,6,0.0,439.2
496,IT-2012-2093927,20120314,20120317,118,190,361,3,1273.125,7,0.5,-993.195
497,CA-2014-113418,20141002,20141004,213,384,131,3,1704.89,11,0.0,767.2005
498,MX-2014-167325,20140916,20140918,394,385,362,3,1258.7774,5,0.002,375.7774
499,IN-2014-68057,20140807,20140812,167,386,276,4,2584.008,7,0.2,290.598
500,IN-2013-16999,20130909,20130909,83,387,86,1,1482.39,6,0.35,68.31
501,MX-2014-139164,20140908,20140911,389,158,363,3,1274.7,3,0.0,293.16
502,CA-2011-145387,20111031,20111102,83,132,364,2,1604.9,5,0.0,481.47
503,MX-2012-131758,20121017,20121021,159,388,365,4,2818.08,9,0.0,225.36
504,ID-2014-74238,20140217,20140218,395,389,366,3,1046.25,3,0.25,-111.6
505,IN-2012-27583,20120224,20120229,396,154,317,4,3187.2,5,0.0,541.8
506,IN-2012-56073,20121203,20121210,397,318,367,4,4099.68,10,0.1,956.58
507,IN-2012-37698,20121212,20121214,398,390,60,3,703.35,5,0.0,260.1
508,IN-2014-25063,20140616,20140621,399,391,6,4,2293.488,8,0.1,509.568
509,ES-2012-5420110,20121220,20121222,400,392,368,3,1238.6115,9,0.15,14.4315
510,MX-2014-169313,20140513,20140517,287,393,355,4,1715.056,7,0.2,300.076
511,CA-2014-158729,20141220,20141222,314,11,369,3,1665.62,2,0.0,33.3124
512,IN-2014-80286,20141107,20141111,401,340,2,4,2841.66,6,0.0,852.48
513,IT-2013-3695467,20130610,20130614,402,138,370,4,3399.66,12,0.5,-3059.82
514,IN-2012-75904,20120510,20120512,137,394,371,3,1607.76,6,0.0,482.22
515,IN-2013-71333,20130913,20130913,163,395,372,1,840.15,5,0.0,260.4
516,IN-2013-25560,20130725,20130728,403,396,373,3,1236.33,3,0.0,519.21
517,IN-2014-25847,20141011,20141014,345,397,54,2,2488.56,8,0.0,348.24
518,MX-2011-125045,20111122,20111125,404,398,374,3,1124.256,7,0.2,252.896
519,CA-2013-128818,20130508,20130512,362,399,37,4,3999.95,5,0.0,1159.9855
520,US-2014-168046,20141025,20141025,405,400,214,1,726.72,3,0.2,-18.18
521,US-2012-100377,20120828,20120901,406,198,375,4,2799.96,5,0.2,874.9875
522,MA-2013-1850,20131014,20131015,407,401,376,3,1519.92,6,0.0,653.4
523,RS-2011-3350,20110214,20110216,408,402,377,2,1279.32,4,0.0,319.8
524,IN-2014-35983,20140501,20140501,49,403,47,1,723.3,5,0.0,122.85
525,IR-2011-7220,20110311,20110313,409,90,378,2,642.69,1,0.0,244.2
526,IN-2012-50207,20120803,20120808,403,404,379,4,2619.0,8,0.1,232.68
527,ID-2012-17601,20121220,20121223,287,405,380,3,1704.87,6,0.5,-1023.03
528,ES-2012-2224678,20120803,20120807,111,406,381,4,1715.91,7,0.0,583.38
529,IN-2012-50788,20120620,20120622,230,362,349,3,1278.0,2,0.0,460.08
530,MO-2013-60,20130208,20130209,410,407,82,3,1234.56,4,0.0,246.84
531,ES-2011-5752766,20110928,20111003,411,408,273,4,4195.2,8,0.0,839.04
532,IT-2012-5541212,20120623,20120626,412,409,90,2,1765.395,5,0.1,-98.205
533,MX-2013-148453,20131220,20131222,3,410,382,3,1480.368,3,0.2,333.048
534,MX-2012-153157,20121011,20121014,56,411,95,3,2968.98,7,0.0,89.04
535,ID-2011-66475,20110829,20110905,413,412,3,4,2301.138,7,0.3,-953.442
536,ES-2014-5295631,20140718,20140718,414,413,213,1,1100.52,3,0.0,352.08
537,IN-2011-76758,20111206,20111213,415,109,183,4,2518.95,7,0.0,553.98
538,ES-2014-1015287,20140416,20140416,312,414,383,1,996.3,5,0.0,119.55
539,CA-2014-136308,20141117,20141117,223,399,174,1,1919.976,3,0.2,215.9973
540,AU-2011-0,20110902,20110902,416,415,384,1,922.95,1,0.0,341.49
541,ES-2013-2003988,20130801,20130802,417,226,385,3,1850.445,5,0.1,184.995
542,MX-2014-113845,20140912,20140914,60,416,207,3,664.56,6,0.0,6.6
543,ES-2014-1356130,20140806,20140807,418,417,386,3,1547.1,6,0.0,340.2
544,IN-2014-34632,20141120,20141123,131,418,220,3,2190.951,5,0.17,316.701
545,MX-2012-111178,20120504,20120509,419,419,214,4,3242.88,9,0.0,324.18
546,MO-2012-100,20120827,20120831,420,420,82,4,2544.6,4,0.0,1246.8
547,UP-2013-910,20131224,20131229,421,148,387,2,2605.56,4,0.0,573.12
548,IT-2013-2494403,20130129,20130131,159,421,141,2,1271.457,11,0.1,-127.413
549,CA-2013-162236,20131105,20131107,422,422,152,2,876.3,10,0.4,-292.1
550,SA-2011-1830,20111227,20111229,13,423,13,2,1207.56,4,0.0,0.0
551,IN-2012-44068,20121130,20121204,423,424,252,2,2051.1,5,0.0,40.95
552,MX-2013-137330,20130521,20130523,294,425,388,2,2544.24,6,0.0,992.16
553,CA-2011-108609,20111031,20111102,12,381,389,2,1421.664,8,0.4,-734.5264
554,ES-2014-1393638,20140627,20140628,424,426,390,3,1314.45,3,0.0,341.73
555,CA-2011-164973,20111104,20111109,177,427,1,4,3991.98,2,0.0,1995.99
556,MX-2013-105585,20130725,20130728,425,428,391,3,980.32,2,0.2,110.28
557,CA-2011-116666,20110508,20110510,426,49,79,3,1799.97,5,0.4,239.996
558,IN-2011-33183,20111027,20111029,427,429,392,2,2470.5,6,0.0,518.76
559,CA-2013-139997,20130702,20130704,428,430,393,3,1499.95,5,0.0,449.985
560,IN-2012-83471,20121226,20121227,429,431,394,3,877.02,2,0.0,105.24
561,US-2012-126214,20121221,20121224,430,432,395,2,1618.37,13,0.0,356.0414
562,IN-2012-80391,20120507,20120510,431,433,396,3,1917.36,6,0.0,747.72
563,IN-2011-19330,20110108,20110112,432,434,397,2,2173.5,7,0.0,260.82
564,CA-2013-147256,20131018,20131022,329,240,398,2,1927.59,7,0.0,751.7601
565,CA-2012-8790,20120707,20120709,433,435,399,3,1799.1,6,0.0,593.64
566,IT-2011-4752666,20110618,20110620,201,436,400,2,1814.25,5,0.0,653.1
567,ES-2012-2287053,20120110,20120111,434,437,401,3,1293.675,5,0.5,-776.325
568,ES-2014-4472745,20140211,20140215,137,438,402,4,2477.55,5,0.0,1040.55
569,CA-2013-155845,20130813,20130816,435,17,403,2,1399.944,7,0.2,52.4979
570,IN-2012-53420,20120412,20120414,436,439,404,2,723.3,2,0.0,332.7
571,ES-2014-5474746,20140103,20140104,437,440,405,1,2097.12,8,0.0,188.64
572,CA-2013-110492,20130212,20130214,430,441,72,3,1350.12,6,0.0,175.5156
573,IN-2014-58460,20141213,20141219,438,178,406,4,3242.88,6,0.0,421.56
574,US-2014-102890,20140701,20140701,55,442,407,1,1044.63,5,0.4,-295.9785
575,CA-2014-141789,20141004,20141007,314,202,44,3,1793.98,2,0.0,843.1706
576,IT-2014-2185471,20141007,20141008,17,443,408,3,597.36,4,0.0,226.92
577,UP-2013-1070,20130620,20130624,439,444,409,4,3955.14,14,0.0,1383.9
578,IN-2014-79544,20140711,20140714,216,445,410,3,796.824,6,0.07,231.264
579,ES-2014-3535439,20140424,20140427,440,446,411,2,2305.26,9,0.0,922.05
580,MX-2011-134705,20110504,20110508,441,447,257,4,2833.76,10,0.2,35.36
581,IN-2011-10055,20111006,20111010,406,97,412,4,2077.32,4,0.0,581.64
582,MX-2014-157077,20141112,20141116,442,448,221,4,1916.88,7,0.0,939.26
583,MX-2014-124744,20141217,20141219,222,449,205,3,1212.5,5,0.0,606.2
584,CA-2014-122490,20141114,20141119,235,123,395,4,2404.704,6,0.2,150.294
585,ES-2013-1706935,20130405,20130408,443,450,413,3,1622.565,3,0.15,133.605
586,IN-2014-81154,20140919,20140919,265,451,244,1,856.44,6,0.0,222.66
587,US-2013-126452,20130822,20130829,444,452,414,4,2887.056,9,0.2,180.441
588,IT-2014-3335279,20140710,20140714,189,453,415,2,1361.043,9,0.1,196.533
589,IN-2014-78186,20141006,20141012,445,112,416,4,3391.74,9,0.0,271.08
590,MX-2013-101077,20130601,20130607,446,30,31,4,2375.296,7,0.2,-207.844
591,SF-2012-9340,20120820,20120822,447,454,417,3,889.02,6,0.0,320.04
592,RS-2011-7040,20110830,20110830,448,455,418,1,1782.48,4,0.0,873.36
593,ES-2012-5708011,20121204,20121205,449,456,358,3,667.7685,3,0.15,274.9185
594,ID-2014-42262,20141013,20141018,450,457,93,4,1612.845,5,0.1,394.245
595,IT-2013-4354136,20131219,20131221,451,458,419,2,845.208,7,0.1,-9.492
596,IN-2012-29130,20120616,20120622,452,397,420,4,2799.63,9,0.0,391.77
597,IN-2013-47071,20130820,20130820,453,397,421,1,1549.1286,6,0.17,-56.1114
598,MX-2012-132038,20120621,20120625,454,459,214,4,1696.4,4,0.0,67.84
599,MX-2012-167892,20120523,20120525,455,460,214,3,935.5,5,0.0,168.3
600,ES-2013-4477075,20130430,20130503,88,461,422,3,2036.8125,9,0.15,359.3025
601,ES-2012-5168556,20120615,20120615,456,462,423,1,980.52,4,0.0,176.4
602,ES-2013-4100927,20131218,20131222,46,463,424,4,1654.644,8,0.15,681.204
603,CA-2014-131254,20141120,20141122,457,9,425,3,1525.188,6,0.8,-2287.782
604,ID-2014-29032,20140721,20140725,458,66,426,4,2063.7684,6,0.27,141.1884
605,MO-2013-60,20130208,20130209,410,464,82,3,1457.28,8,0.0,568.32
606,IN-2011-33183,20111027,20111029,427,465,392,2,1693.23,7,0.0,829.5
607,US-2014-167402,20140114,20140119,459,11,251,2,4164.05,5,0.0,83.281
608,MX-2013-140382,20130226,20130301,460,466,427,3,1411.2,6,0.2,405.72
609,IT-2011-3410434,20111126,20111130,461,138,428,4,2039.796,4,0.1,-113.364
610,IN-2012-51810,20120820,20120824,321,221,148,4,5737.5,9,0.0,630.99
611,IN-2012-76408,20120524,20120528,462,467,2,4,1641.087,7,0.1,473.907
612,MX-2011-115686,20111104,20111108,463,468,429,4,1380.9,5,0.0,303.7
613,IN-2011-17594,20110922,20110927,464,362,302,2,1917.0,3,0.0,690.12
614,IN-2013-85662,20131017,20131019,465,469,430,2,823.5,2,0.0,172.92
615,CA-2013-168354,20130920,20130922,183,470,171,3,872.32,4,0.0,244.2496
616,IN-2013-42269,20130605,20130609,118,6,431,4,3180.75,5,0.0,1081.35
617,ES-2013-5114628,20130514,20130516,466,296,432,2,2910.1875,11,0.15,-68.7225
618,CA-2011-126683,20110929,20111001,467,471,53,2,2348.82,9,0.0,399.2994
619,CA-2014-167752,20140116,20140119,333,61,79,3,1924.16,8,0.2,312.676
620,IN-2013-52552,20131021,20131024,468,472,433,2,910.35,5,0.0,391.35
